zip,city,state,lat,lon
43749,Kimbolton,OH,40.15,-81.57
43750,Kipling,OH,40.0,-81.51
43752,Laings,OH,39.71,-80.99
43754,Lewisville,OH,39.76,-81.21
43755,Lore City,OH,39.98,-81.45
43756,Mcconnelsville,OH,39.65,-81.84
43757,Malaga,OH,39.85,-81.15
43758,Malta,OH,39.63,-81.95
43759,Morristown,OH,40.07,-81.07
43760,Mount Perry,OH,39.87,-82.18
43761,Moxahala,OH,39.67,-82.15
43762,New Concord,OH,39.99,-81.73
43764,New Lexington,OH,39.71,-82.2
43766,New Straitsville,OH,39.57,-82.23
43767,Norwich,OH,39.98,-81.79
43768,Old Washington,OH,40.04,-81.44
43771,Philo,OH,39.84,-81.95
43772,Pleasant City,OH,39.9,-81.54
43773,Quaker City,OH,39.96,-81.29
43777,Roseville,OH,39.8,-82.07
43778,Salesville,OH,40.0,-81.38
43779,Sarahsville,OH,39.8,-81.46
43780,Senecaville,OH,39.93,-81.45
43782,Shawnee,OH,39.61,-82.2
43783,Somerset,OH,39.8,-82.3
43786,Stafford,OH,39.71,-81.28
43787,Stockport,OH,39.54,-81.79
43788,Summerfield,OH,39.79,-81.33
43789,Sycamore Valley,OH,39.66,-81.23
43791,White Cottage,OH,39.87,-82.06
43793,Woodsfield,OH,39.76,-81.11
43802,Adamsville,OH,40.06,-81.88
43803,Bakersville,OH,40.35,-81.63
43804,Baltic,OH,40.44,-81.7
43805,Blissfield,OH,40.39,-81.97
43811,Conesville,OH,40.18,-81.89
43812,Coshocton,OH,40.26,-81.84
43821,Dresden,OH,40.12,-82.01
43822,Frazeysburg,OH,40.11,-82.11
43824,Fresno,OH,40.36,-81.75
43828,Keene,OH,40.34,-81.86
43830,Nashport,OH,40.04,-82.12
43832,Newcomerstown,OH,40.27,-81.59
43836,Plainfield,OH,40.21,-81.72
43837,Port Washington,OH,40.32,-81.51
43840,Stone Creek,OH,40.39,-81.55
43842,Trinway,OH,40.14,-82.01
43843,Walhonding,OH,40.35,-82.18
43844,Warsaw,OH,40.33,-82.0
43845,West Lafayette,OH,40.27,-81.75
43901,Adena,OH,40.21,-80.87
43902,Alledonia,OH,39.89,-80.95
43903,Amsterdam,OH,40.47,-80.92
43905,Barton,OH,40.1,-80.84
43906,Bellaire,OH,40.01,-80.81
43907,Cadiz,OH,40.26,-80.99
43908,Bergholz,OH,40.52,-80.88
43909,Blaine,OH,40.06,-80.83
43910,Bloomingdale,OH,40.34,-80.81
43912,Bridgeport,OH,40.09,-80.8
43913,Brilliant,OH,40.27,-80.64
43914,Cameron,OH,39.78,-80.95
43915,Clarington,OH,39.76,-80.9
43916,Colerain,OH,40.11,-80.83
43917,Dillonvale,OH,40.19,-80.77
43920,East Liverpool,OH,40.63,-80.56
43925,East Springfield,OH,40.45,-80.86
43926,Empire,OH,40.51,-80.62
43927,Fairpoint,OH,40.12,-80.94
43928,Glencoe,OH,40.01,-80.91
43930,Hammondsville,OH,40.56,-80.76
43931,Hannibal,OH,39.67,-80.87
43932,Irondale,OH,40.57,-80.72
43933,Jacobsburg,OH,39.95,-80.88
43934,Lansing,OH,40.08,-80.79
43935,Martins Ferry,OH,40.1,-80.72
43937,Maynard,OH,40.11,-80.83
43938,Mingo Junction,OH,40.32,-80.61
43939,Mount Pleasant,OH,40.17,-80.8
43940,Neffs,OH,40.03,-80.83
43941,Piney Fork,OH,40.25,-80.81
43942,Powhatan Point,OH,39.86,-80.8
43943,Rayland,OH,40.18,-80.69
43944,Richmond,OH,40.43,-80.77
43945,Salineville,OH,40.62,-80.83
43946,Sardis,OH,39.66,-80.95
43947,Shadyside,OH,39.97,-80.75
43948,Smithfield,OH,40.27,-80.78
43950,Saint Clairsville,OH,40.07,-80.89
43951,Lafferty,OH,40.11,-81.01
43952,Steubenville,OH,40.36,-80.64
43953,Steubenville,OH,40.35,-80.7
43961,Stratton,OH,40.52,-80.63
43962,Summitville,OH,40.67,-80.88
43963,Tiltonsville,OH,40.17,-80.7
43964,Toronto,OH,40.46,-80.6
43967,Warnock,OH,40.03,-80.94
43968,Wellsville,OH,40.6,-80.65
43970,Wolf Run,OH,40.46,-80.89
43971,Yorkville,OH,40.16,-80.71
43972,Bannock,OH,40.1,-80.97
43973,Freeport,OH,40.21,-81.26
43974,Harrisville,OH,40.18,-80.89
43976,Hopedale,OH,40.32,-80.89
43977,Flushing,OH,40.14,-81.06
43981,New Athens,OH,40.18,-80.99
43983,Piedmont,OH,40.14,-81.21
43984,New Rumley,OH,40.41,-81.04
43985,Holloway,OH,40.16,-81.13
43986,Jewett,OH,40.36,-81.0
43988,Scio,OH,40.39,-81.08
44001,Amherst,OH,41.4,-82.23
44003,Andover,OH,41.6,-80.56
44004,Ashtabula,OH,41.87,-80.79
44005,Ashtabula,OH,41.87,-80.79
44010,Austinburg,OH,41.75,-80.85
44011,Avon,OH,41.45,-82.02
44012,Avon Lake,OH,41.49,-82.01
44017,Berea,OH,41.36,-81.86
44021,Burton,OH,41.47,-81.14
44022,Chagrin Falls,OH,41.43,-81.38
44023,Chagrin Falls,OH,41.38,-81.29
44024,Chardon,OH,41.57,-81.2
44026,Chesterland,OH,41.52,-81.34
44028,Columbia Station,OH,41.31,-81.94
44030,Conneaut,OH,41.92,-80.57
44032,Dorset,OH,41.65,-80.66
44033,East Claridon,OH,41.56,-81.19
44035,Elyria,OH,41.37,-82.1
44036,Elyria,OH,41.37,-82.1
44039,North Ridgeville,OH,41.38,-82.01
44040,Gates Mills,OH,41.53,-81.41
44041,Geneva,OH,41.79,-80.94
44044,Grafton,OH,41.28,-82.03
44045,Grand River,OH,41.74,-81.28
44046,Huntsburg,OH,41.54,-81.07
44047,Jefferson,OH,41.73,-80.76
44048,Kingsville,OH,41.85,-80.64
44049,Kipton,OH,41.27,-82.31
44050,Lagrange,OH,41.23,-82.12
44052,Lorain,OH,41.44,-82.18
44053,Lorain,OH,41.43,-82.23
44054,Sheffield Lake,OH,41.48,-82.09
44055,Lorain,OH,41.43,-82.13
44056,Macedonia,OH,41.31,-81.49
44057,Madison,OH,41.77,-81.05
44060,Mentor,OH,41.69,-81.33
44061,Mentor,OH,41.69,-81.33
44062,Middlefield,OH,41.45,-81.07
44064,Montville,OH,41.6,-81.05
44065,Newbury,OH,41.47,-81.23
44067,Northfield,OH,41.34,-81.52
44068,North Kingsville,OH,41.91,-80.67
44070,North Olmsted,OH,41.41,-81.92
44072,Novelty,OH,41.47,-81.32
44073,Novelty,OH,41.47,-81.32
44074,Oberlin,OH,41.29,-82.21
44076,Orwell,OH,41.53,-80.85
44077,Painesville,OH,41.72,-81.24
44080,Parkman,OH,41.37,-81.06
44081,Perry,OH,41.76,-81.14
44082,Pierpont,OH,41.76,-80.57
44084,Rock Creek,OH,41.66,-80.85
44085,Rome,OH,41.6,-80.86
44086,Thompson,OH,41.67,-81.06
44087,Twinsburg,OH,41.32,-81.45
44088,Unionville,OH,41.78,-80.98
44089,Vermilion,OH,41.41,-82.31
44090,Wellington,OH,41.16,-82.22
44092,Wickliffe,OH,41.6,-81.46
44093,Williamsfield,OH,41.53,-80.61
44094,Willoughby,OH,41.64,-81.4
44095,Eastlake,OH,41.65,-81.43
44096,Willoughby,OH,41.64,-81.4
44097,Eastlake,OH,41.65,-81.43
44099,Windsor,OH,41.56,-80.96
44101,Cleveland,OH,41.49,-81.67
44102,Cleveland,OH,41.48,-81.74
44103,Cleveland,OH,41.52,-81.64
44104,Cleveland,OH,41.48,-81.63
44105,Cleveland,OH,41.45,-81.63
44106,Cleveland,OH,41.51,-81.61
44107,Lakewood,OH,41.48,-81.8
44108,Cleveland,OH,41.54,-81.61
44109,Cleveland,OH,41.47,-81.67
44110,Cleveland,OH,41.57,-81.56
44111,Cleveland,OH,41.46,-81.79
44112,Cleveland,OH,41.54,-81.57
44113,Cleveland,OH,41.48,-81.7
44114,Cleveland,OH,41.52,-81.68
44115,Cleveland,OH,41.49,-81.67
44116,Rocky River,OH,41.47,-81.85
44117,Euclid,OH,41.59,-81.51
44118,Cleveland,OH,41.5,-81.56
44119,Cleveland,OH,41.59,-81.55
44120,Cleveland,OH,41.47,-81.58
44121,Cleveland,OH,41.53,-81.53
44122,Beachwood,OH,41.47,-81.5
44123,Euclid,OH,41.6,-81.52
44124,Cleveland,OH,41.5,-81.47
44125,Cleveland,OH,41.41,-81.61
44126,Cleveland,OH,41.44,-81.85
44127,Cleveland,OH,41.47,-81.65
44128,Cleveland,OH,41.44,-81.54
44129,Cleveland,OH,41.39,-81.74
44130,Cleveland,OH,41.38,-81.79
44131,Independence,OH,41.38,-81.64
44132,Euclid,OH,41.61,-81.5
44133,North Royalton,OH,41.31,-81.74
44134,Cleveland,OH,41.38,-81.7
44135,Cleveland,OH,41.43,-81.82
44136,Strongsville,OH,41.31,-81.83
44137,Maple Heights,OH,41.4,-81.56
44138,Olmsted Falls,OH,41.36,-81.9
44139,Solon,OH,41.38,-81.44
44140,Bay Village,OH,41.48,-81.92
44141,Brecksville,OH,41.3,-81.61
44142,Brookpark,OH,41.4,-81.82
44143,Cleveland,OH,41.55,-81.48
44144,Cleveland,OH,41.44,-81.74
44145,Westlake,OH,41.45,-81.92
44146,Bedford,OH,41.39,-81.53
44147,Broadview Heights,OH,41.32,-81.68
44149,Strongsville,OH,41.31,-81.85
44178,Cleveland,OH,41.49,-81.69
44181,Cleveland,OH,41.47,-81.67
44185,Cleveland,OH,41.49,-81.67
44188,Cleveland,OH,41.47,-81.67
44189,Cleveland,OH,41.49,-81.67
44190,Cleveland,OH,41.47,-81.67
44191,Cleveland,OH,41.47,-81.67
44192,Cleveland,OH,41.47,-81.67
44193,Cleveland,OH,41.47,-81.67
44194,Cleveland,OH,41.47,-81.67
44195,Cleveland,OH,41.47,-81.67
44197,Cleveland,OH,41.47,-81.67
44198,Cleveland,OH,41.47,-81.67
44199,Cleveland,OH,41.47,-81.67
44201,Atwater,OH,41.03,-81.18
44202,Aurora,OH,41.31,-81.34
44203,Barberton,OH,41.01,-81.6
44210,Bath,OH,41.15,-81.61
44211,Brady Lake,OH,41.16,-81.31
44212,Brunswick,OH,41.24,-81.82
44214,Burbank,OH,40.98,-81.99
44215,Chippewa Lake,OH,41.07,-81.9
44216,Clinton,OH,40.92,-81.63
44217,Creston,OH,40.97,-81.9
44221,Cuyahoga Falls,OH,41.14,-81.48
44222,Cuyahoga Falls,OH,41.16,-81.52
44223,Cuyahoga Falls,OH,41.16,-81.52
44224,Stow,OH,41.17,-81.43
44230,Doylestown,OH,40.97,-81.69
44231,Garrettsville,OH,41.28,-81.09
44232,Green,OH,40.94,-81.48
44233,Hinckley,OH,41.23,-81.73
44234,Hiram,OH,41.31,-81.14
44235,Homerville,OH,41.02,-82.12
44236,Hudson,OH,41.24,-81.45
44237,Hudson,OH,41.24,-81.45
44240,Kent,OH,41.14,-81.36
44241,Streetsboro,OH,41.23,-81.34
44242,Kent,OH,41.14,-81.36
44243,Kent,OH,41.15,-81.34
44250,Lakemore,OH,41.02,-81.44
44251,Westfield Center,OH,41.02,-81.93
44253,Litchfield,OH,41.16,-82.02
44254,Lodi,OH,41.03,-82.01
44255,Mantua,OH,41.28,-81.22
44256,Medina,OH,41.13,-81.86
44258,Medina,OH,41.13,-81.86
44260,Mogadore,OH,41.05,-81.4
44262,Munroe Falls,OH,41.14,-81.44
44264,Peninsula,OH,41.23,-81.55
44265,Randolph,OH,41.04,-81.25
44266,Ravenna,OH,41.15,-81.24
44270,Rittman,OH,40.97,-81.78
44272,Rootstown,OH,41.09,-81.18
44273,Seville,OH,41.02,-81.86
44274,Sharon Center,OH,41.1,-81.73
44275,Spencer,OH,41.09,-82.12
44276,Sterling,OH,40.94,-81.85
44278,Tallmadge,OH,41.1,-81.42
44280,Valley City,OH,41.23,-81.92
44281,Wadsworth,OH,41.02,-81.73
44282,Wadsworth,OH,41.02,-81.73
44285,Wayland,OH,41.16,-81.07
44286,Richfield,OH,41.23,-81.63
44287,West Salem,OH,40.96,-82.1
44288,Windham,OH,41.24,-81.08
44301,Akron,OH,41.04,-81.52
44302,Akron,OH,41.09,-81.54
44303,Akron,OH,41.1,-81.54
44304,Akron,OH,41.08,-81.51
44305,Akron,OH,41.08,-81.46
44306,Akron,OH,41.04,-81.48
44307,Akron,OH,41.07,-81.55
44308,Akron,OH,41.08,-81.52
44309,Akron,OH,41.08,-81.52
44310,Akron,OH,41.11,-81.49
44311,Akron,OH,41.06,-81.52
44312,Akron,OH,41.01,-81.44
44313,Akron,OH,41.13,-81.57
44314,Akron,OH,41.04,-81.56
44315,Akron,OH,41.08,-81.52
44316,Akron,OH,41.08,-81.52
44317,Akron,OH,41.08,-81.52
44319,Akron,OH,40.98,-81.53
44320,Akron,OH,41.07,-81.58
44321,Akron,OH,41.09,-81.65
44322,Akron,OH,41.04,-81.58
44325,Akron,OH,41.08,-81.52
44326,Akron,OH,41.08,-81.52
44328,Akron,OH,41.08,-81.52
44333,Akron,OH,41.16,-81.63
44334,Fairlawn,OH,41.08,-81.52
44372,Akron,OH,41.08,-81.52
44393,Akron,OH,41.06,-81.52
44396,Akron,OH,41.08,-81.52
44398,Akron,OH,41.08,-81.52
44399,Akron,OH,41.06,-81.52
44401,Berlin Center,OH,41.02,-80.93
44402,Bristolville,OH,41.38,-80.87
44403,Brookfield,OH,41.26,-80.57
44404,Burghill,OH,41.33,-80.54
44405,Campbell,OH,41.07,-80.59
44406,Canfield,OH,41.02,-80.76
44408,Columbiana,OH,40.88,-80.68
44410,Cortland,OH,41.33,-80.72
44411,Deerfield,OH,41.03,-81.05
44412,Diamond,OH,41.09,-81.04
44413,East Palestine,OH,40.83,-80.54
44415,Elkton,OH,40.75,-80.68
44416,Ellsworth,OH,41.02,-80.85
44417,Farmdale,OH,41.39,-80.66
44418,Fowler,OH,41.33,-80.6
44420,Girard,OH,41.15,-80.69
44422,Greenford,OH,40.98,-80.78
44423,Hanoverton,OH,40.75,-80.93
44424,Hartford,OH,41.31,-80.56
44425,Hubbard,OH,41.16,-80.56
44427,Kensington,OH,40.7,-80.93
44428,Kinsman,OH,41.43,-80.57
44429,Lake Milton,OH,41.1,-80.98
44430,Leavittsburg,OH,41.24,-80.9
44431,Leetonia,OH,40.87,-80.76
44432,Lisbon,OH,40.77,-80.76
44436,Lowellville,OH,41.04,-80.54
44437,Mc Donald,OH,41.16,-80.72
44438,Masury,OH,41.23,-80.53
44439,Mesopotamia,OH,41.46,-80.96
44440,Mineral Ridge,OH,41.13,-80.76
44441,Negley,OH,40.76,-80.55
44442,New Middletown,OH,40.96,-80.56
44443,New Springfield,OH,40.92,-80.58
44444,Newton Falls,OH,41.18,-80.96
44445,New Waterford,OH,40.84,-80.62
44446,Niles,OH,41.18,-80.75
44449,North Benton,OH,40.98,-81.01
44450,North Bloomfield,OH,41.45,-80.8
44451,North Jackson,OH,41.09,-80.86
44452,North Lima,OH,40.95,-80.65
44453,Orangeville,OH,41.34,-80.52
44454,Petersburg,OH,40.9,-80.54
44455,Rogers,OH,40.79,-80.62
44460,Salem,OH,40.9,-80.85
44470,Southington,OH,41.3,-80.95
44471,Struthers,OH,41.05,-80.59
44473,Vienna,OH,41.25,-80.67
44481,Warren,OH,41.18,-80.9
44482,Warren,OH,41.23,-80.81
44483,Warren,OH,41.23,-80.81
44484,Warren,OH,41.24,-80.75
44485,Warren,OH,41.24,-80.85
44486,Warren,OH,41.23,-80.81
44488,Warren,OH,41.23,-80.81
44490,Washingtonville,OH,40.9,-80.77
44491,West Farmington,OH,41.39,-80.97
44492,West Point,OH,40.71,-80.66
44493,Winona,OH,40.83,-80.89
44501,Youngstown,OH,41.09,-80.64
44502,Youngstown,OH,41.09,-80.64
44503,Youngstown,OH,41.1,-80.65
44504,Youngstown,OH,41.12,-80.65
44505,Youngstown,OH,41.13,-80.62
44506,Youngstown,OH,41.09,-80.63
44507,Youngstown,OH,41.07,-80.66
44509,Youngstown,OH,41.11,-80.7
44510,Youngstown,OH,41.12,-80.67
44511,Youngstown,OH,41.07,-80.7
44512,Youngstown,OH,41.03,-80.67
44513,Youngstown,OH,41.09,-80.64
44514,Youngstown,OH,41.0,-80.61
44515,Youngstown,OH,41.1,-80.76
44555,Youngstown,OH,41.09,-80.64
44601,Alliance,OH,40.91,-81.11
44606,Apple Creek,OH,40.75,-81.84
44607,Augusta,OH,40.69,-81.03
44608,Beach City,OH,40.65,-81.58
44609,Beloit,OH,40.92,-81.0
44610,Berlin,OH,40.56,-81.8
44611,Big Prairie,OH,40.6,-82.06
44612,Bolivar,OH,40.65,-81.45
44613,Brewster,OH,40.71,-81.6
44614,Canal Fulton,OH,40.89,-81.58
44615,Carrollton,OH,40.57,-81.09
44617,Charm,OH,40.48,-81.73
44618,Dalton,OH,40.79,-81.69
44619,Damascus,OH,40.9,-80.91
44620,Dellroy,OH,40.55,-81.19
44621,Dennison,OH,40.39,-81.32
44622,Dover,OH,40.52,-81.47
44624,Dundee,OH,40.58,-81.6
44625,East Rochester,OH,40.76,-81.01
44626,East Sparta,OH,40.69,-81.38
44627,Fredericksburg,OH,40.67,-81.86
44628,Glenmont,OH,40.53,-82.17
44629,Gnadenhutten,OH,40.35,-81.43
44630,Greentown,OH,40.92,-81.4
44631,Harlem Springs,OH,40.52,-81.0
44632,Hartville,OH,40.96,-81.33
44633,Holmesville,OH,40.62,-81.92
44634,Homeworth,OH,40.85,-81.05
44636,Kidron,OH,40.73,-81.74
44637,Killbuck,OH,40.49,-81.98
44638,Lakeville,OH,40.63,-82.15
44639,Leesville,OH,40.45,-81.2
44640,Limaville,OH,40.99,-81.15
44641,Louisville,OH,40.83,-81.26
44643,Magnolia,OH,40.65,-81.29
44644,Malvern,OH,40.68,-81.18
44645,Marshallville,OH,40.9,-81.73
44646,Massillon,OH,40.81,-81.5
44647,Massillon,OH,40.78,-81.52
44648,Massillon,OH,40.78,-81.52
44650,Maximo,OH,40.92,-81.15
44651,Mechanicstown,OH,40.62,-80.95
44652,Middlebranch,OH,40.9,-81.33
44653,Midvale,OH,40.44,-81.37
44654,Millersburg,OH,40.55,-81.91
44656,Mineral City,OH,40.6,-81.36
44657,Minerva,OH,40.72,-81.1
44659,Mount Eaton,OH,40.69,-81.7
44660,Mount Hope,OH,40.62,-81.78
44661,Nashville,OH,40.6,-82.11
44662,Navarre,OH,40.72,-81.52
44663,New Philadelphia,OH,40.48,-81.44
44665,North Georgetown,OH,40.83,-80.98
44666,North Lawrence,OH,40.84,-81.63
44667,Orrville,OH,40.84,-81.77
44669,Paris,OH,40.8,-81.15
44670,Robertsville,OH,40.76,-81.19
44671,Sandyville,OH,40.65,-81.37
44672,Sebring,OH,40.92,-81.02
44675,Sherrodsville,OH,40.49,-81.24
44676,Shreve,OH,40.68,-82.02
44677,Smithville,OH,40.86,-81.85
44678,Somerdale,OH,40.57,-81.35
44679,Stillwater,OH,40.32,-81.32
44680,Strasburg,OH,40.59,-81.52
44681,Sugarcreek,OH,40.5,-81.64
44682,Tuscarawas,OH,40.4,-81.41
44683,Uhrichsville,OH,40.4,-81.35
44685,Uniontown,OH,40.97,-81.4
44687,Walnut Creek,OH,40.54,-81.72
44688,Waynesburg,OH,40.66,-81.25
44689,Wilmot,OH,40.65,-81.66
44690,Winesburg,OH,40.61,-81.69
44691,Wooster,OH,40.81,-81.93
44693,Deersville,OH,40.3,-81.18
44695,Bowerston,OH,40.42,-81.18
44697,Zoar,OH,40.61,-81.42
44699,Tippecanoe,OH,40.27,-81.28
44701,Canton,OH,40.81,-81.37
44702,Canton,OH,40.8,-81.38
44703,Canton,OH,40.81,-81.38
44704,Canton,OH,40.8,-81.34
44705,Canton,OH,40.83,-81.33
44706,Canton,OH,40.75,-81.42
44707,Canton,OH,40.76,-81.35
44708,Canton,OH,40.82,-81.44
44709,Canton,OH,40.84,-81.39
44710,Canton,OH,40.79,-81.43
44711,Canton,OH,40.81,-81.37
44714,Canton,OH,40.81,-81.37
44718,Canton,OH,40.85,-81.45
44720,North Canton,OH,40.9,-81.43
44721,Canton,OH,40.89,-81.33
44730,East Canton,OH,40.77,-81.27
44735,Canton,OH,40.81,-81.37
44750,Canton,OH,40.81,-81.37
44767,Canton,OH,40.81,-81.37
44799,Canton,OH,40.81,-81.37
44802,Alvada,OH,41.04,-83.39
44804,Arcadia,OH,41.11,-83.51
44805,Ashland,OH,40.86,-82.31
44807,Attica,OH,41.06,-82.88
44809,Bascom,OH,41.13,-83.29
44811,Bellevue,OH,41.27,-82.84
44813,Bellville,OH,40.62,-82.51
44814,Berlin Heights,OH,41.32,-82.49
44815,Bettsville,OH,41.24,-83.23
44816,Birmingham,OH,41.33,-82.35
44817,Bloomdale,OH,41.17,-83.55
44818,Bloomville,OH,41.05,-83.01
44820,Bucyrus,OH,40.8,-82.97
44822,Butler,OH,40.58,-82.42
44824,Castalia,OH,41.4,-82.8
44825,Chatfield,OH,40.95,-82.94
44826,Collins,OH,41.22,-82.47
44827,Crestline,OH,40.78,-82.73
44828,Flat Rock,OH,41.23,-82.86
44830,Fostoria,OH,41.15,-83.41
44833,Galion,OH,40.73,-82.79
44836,Green Springs,OH,41.25,-83.05
44837,Greenwich,OH,41.03,-82.51
44838,Hayesville,OH,40.77,-82.26
44839,Huron,OH,41.39,-82.56
44840,Jeromesville,OH,40.8,-82.19
44841,Kansas,OH,41.25,-83.31
44842,Loudonville,OH,40.63,-82.23
44843,Lucas,OH,40.7,-82.42
44844,Mc Cutchenville,OH,40.96,-83.26
44845,Melmore,OH,41.02,-83.13
44846,Milan,OH,41.32,-82.61
44847,Monroeville,OH,41.24,-82.7
44848,Nankin,OH,40.92,-82.26
44849,Nevada,OH,40.81,-83.13
44850,New Haven,OH,41.04,-82.68
44851,New London,OH,41.07,-82.4
44853,New Riegel,OH,41.05,-83.31
44854,New Washington,OH,40.96,-82.85
44855,North Fairfield,OH,41.1,-82.61
44856,North Robinson,OH,40.79,-82.86
44857,Norwalk,OH,41.24,-82.61
44859,Nova,OH,41.02,-82.35
44860,Oceola,OH,40.88,-83.09
44861,Old Fort,OH,41.24,-83.15
44862,Ontario,OH,40.76,-82.6
44864,Perrysville,OH,40.65,-82.31
44865,Plymouth,OH,40.99,-82.66
44866,Polk,OH,40.94,-82.21
44867,Republic,OH,41.12,-83.01
44870,Sandusky,OH,41.45,-82.71
44871,Sandusky,OH,41.45,-82.71
44874,Savannah,OH,40.97,-82.37
44875,Shelby,OH,40.88,-82.66
44878,Shiloh,OH,40.96,-82.6
44880,Sullivan,OH,41.03,-82.21
44881,Sulphur Springs,OH,40.87,-82.88
44882,Sycamore,OH,40.95,-83.17
44883,Tiffin,OH,41.11,-83.17
44887,Tiro,OH,40.92,-82.79
44888,Willard,OH,41.05,-82.72
44889,Wakeman,OH,41.25,-82.4
44890,Willard,OH,41.05,-82.72
44901,Mansfield,OH,40.79,-82.51
44902,Mansfield,OH,40.76,-82.52
44903,Mansfield,OH,40.78,-82.53
44904,Mansfield,OH,40.66,-82.61
44905,Mansfield,OH,40.78,-82.47
44906,Mansfield,OH,40.77,-82.57
44907,Mansfield,OH,40.73,-82.52
44999,Mansfield,OH,40.76,-82.51
45001,Addyston,OH,39.14,-84.71
45002,Cleves,OH,39.16,-84.74
45003,College Corner,OH,39.56,-84.81
45004,Collinsville,OH,39.52,-84.64
45005,Franklin,OH,39.55,-84.3
45011,Hamilton,OH,39.39,-84.56
45012,Hamilton,OH,39.39,-84.56
45013,Hamilton,OH,39.41,-84.65
45014,Fairfield,OH,39.33,-84.54
45015,Hamilton,OH,39.38,-84.57
45018,Fairfield,OH,39.33,-84.54
45025,Hamilton,OH,39.39,-84.56
45026,Hamilton,OH,39.39,-84.56
45030,Harrison,OH,39.24,-84.79
45032,Harveysburg,OH,39.5,-84.01
45033,Hooven,OH,39.18,-84.76
45034,Kings Mills,OH,39.36,-84.24
45036,Lebanon,OH,39.42,-84.21
45039,Maineville,OH,39.31,-84.22
45040,Mason,OH,39.36,-84.3
45041,Miamitown,OH,39.21,-84.7
45042,Middletown,OH,39.56,-84.42
45043,Middletown,OH,39.5,-84.37
45044,Middletown,OH,39.5,-84.37
45050,Monroe,OH,39.44,-84.34
45051,Mount Saint Joseph,OH,39.1,-84.65
45052,North Bend,OH,39.14,-84.78
45053,Okeana,OH,39.36,-84.78
45054,Oregonia,OH,39.41,-84.04
45055,Overpeck,OH,39.41,-84.46
45056,Oxford,OH,39.5,-84.74
45061,Ross,OH,39.31,-84.65
45062,Seven Mile,OH,39.48,-84.55
45063,Shandon,OH,39.34,-84.76
45064,Somerville,OH,39.56,-84.63
45065,South Lebanon,OH,39.37,-84.21
45066,Springboro,OH,39.56,-84.23
45067,Trenton,OH,39.47,-84.46
45068,Waynesville,OH,39.53,-84.08
45069,West Chester,OH,39.33,-84.4
45070,West Elkton,OH,39.59,-84.56
45071,West Chester,OH,39.33,-84.4
45101,Aberdeen,OH,38.66,-83.76
45102,Amelia,OH,39.02,-84.21
45103,Batavia,OH,39.07,-84.18
45105,Bentonville,OH,38.75,-83.62
45106,Bethel,OH,38.96,-84.08
45107,Blanchester,OH,39.28,-83.97
45110,Buford,OH,39.08,-83.85
45111,Camp Dennison,OH,39.2,-84.29
45112,Chilo,OH,38.79,-84.14
45113,Clarksville,OH,39.4,-83.98
45114,Cuba,OH,39.36,-83.84
45115,Decatur,OH,38.82,-83.7
45118,Fayetteville,OH,39.18,-83.93
45119,Feesburg,OH,38.87,-83.97
45120,Felicity,OH,38.83,-84.09
45121,Georgetown,OH,38.86,-83.9
45122,Goshen,OH,39.22,-84.09
45123,Greenfield,OH,39.35,-83.38
45130,Hamersville,OH,38.91,-83.98
45131,Higginsport,OH,38.79,-83.97
45132,Highland,OH,39.34,-83.6
45133,Hillsboro,OH,39.2,-83.61
45135,Leesburg,OH,39.34,-83.55
45138,Lees Creek,OH,39.41,-83.63
45140,Loveland,OH,39.26,-84.27
45142,Lynchburg,OH,39.24,-83.78
45144,Manchester,OH,38.69,-83.6
45145,Marathon,OH,39.15,-84.01
45146,Martinsville,OH,39.32,-83.81
45147,Miamiville,OH,39.21,-84.28
45148,Midland,OH,39.29,-83.89
45150,Milford,OH,39.17,-84.28
45152,Morrow,OH,39.34,-84.12
45153,Moscow,OH,38.86,-84.22
45154,Mount Orab,OH,39.02,-83.92
45155,Mowrystown,OH,39.04,-83.75
45156,Neville,OH,38.81,-84.21
45157,New Richmond,OH,38.96,-84.27
45158,Newtonsville,OH,39.18,-84.09
45159,New Vienna,OH,39.32,-83.69
45160,Owensville,OH,39.12,-84.14
45162,Pleasant Plain,OH,39.27,-84.1
45164,Port William,OH,39.55,-83.78
45166,Reesville,OH,39.48,-83.69
45167,Ripley,OH,38.73,-83.84
45168,Russellville,OH,38.86,-83.78
45169,Sabina,OH,39.49,-83.63
45171,Sardinia,OH,39.0,-83.8
45172,Sinking Spring,OH,39.07,-83.39
45174,Terrace Park,OH,39.16,-84.31
45176,Williamsburg,OH,39.05,-84.05
45177,Wilmington,OH,39.44,-83.83
45201,Cincinnati,OH,39.13,-84.52
45202,Cincinnati,OH,39.11,-84.5
45203,Cincinnati,OH,39.11,-84.53
45204,Cincinnati,OH,39.11,-84.55
45205,Cincinnati,OH,39.11,-84.58
45206,Cincinnati,OH,39.13,-84.48
45207,Cincinnati,OH,39.14,-84.47
45208,Cincinnati,OH,39.13,-84.43
45209,Cincinnati,OH,39.15,-84.43
45211,Cincinnati,OH,39.16,-84.6
45212,Cincinnati,OH,39.16,-84.45
45213,Cincinnati,OH,39.18,-84.42
45214,Cincinnati,OH,39.12,-84.53
45215,Cincinnati,OH,39.24,-84.46
45216,Cincinnati,OH,39.2,-84.48
45217,Cincinnati,OH,39.17,-84.5
45218,Cincinnati,OH,39.26,-84.52
45219,Cincinnati,OH,39.13,-84.51
